drug_name,tested_both_sexes,species_unique,strain_unique,assay_unique,country_unique,articles_total,articles_blinding,articles_randomization,articles_welfare,target
peripheral nervous system disorder <> ziconotide,0,1,1,1,1,1,0,0,1,1
peritumoral brain edema <> dexamethasone,0,2,3,3,1,2,0,0,0,1
pervasive developmental disorder <> acetylcysteine,1,2,2,5,3,3,1,1,3,1
pervasive developmental disorder <> amphetamine,1,1,8,4,1,3,3,2,3,1
pervasive developmental disorder <> anavex2-73,1,1,6,4,1,2,1,1,2,1
pervasive developmental disorder <> cannabidiol,1,1,1,1,1,2,1,1,2,1
pervasive developmental disorder <> cannabinoid,1,2,6,4,3,6,5,2,6,1
pervasive developmental disorder <> cariprazine,0,1,1,2,1,1,1,1,1,1
pervasive developmental disorder <> choline,1,1,1,5,1,3,1,0,3,1
pervasive developmental disorder <> cycloserine,1,3,7,3,3,6,2,2,5,1
pervasive developmental disorder <> dextroamphetamine,1,1,3,2,1,1,1,1,1,1
pervasive developmental disorder <> dronabinol,1,1,3,2,1,1,0,0,1,1
"pervasive developmental disorder <> fatty acids, omega-3",0,1,0,4,1,1,0,1,1,1
pervasive developmental disorder <> leucovorin,1,1,3,2,1,1,0,0,1,1
pervasive developmental disorder <> lithium,1,2,8,4,2,6,4,1,4,1
pervasive developmental disorder <> memantine,0,1,1,1,1,1,1,0,1,1
pervasive developmental disorder <> mirtazapine,1,1,3,5,1,1,1,1,1,1
pervasive developmental disorder <> oxytocin,1,3,7,5,6,12,5,4,9,1
pervasive developmental disorder <> vitamin d,0,1,0,3,0,1,0,1,1,1
phenylketonuria <> bh 3,1,1,2,1,3,3,0,0,0,1
"phenylketonuria <> hydroxytoluene, butylated",1,1,2,1,3,3,0,0,0,1
phenylketonuria <> phenylalanine,1,3,4,4,9,18,1,1,9,1
phenylketonuria <> phenylalanine ammonia-lyase,0,1,0,2,1,1,0,0,1,1
phenylketonuria <> sapropterin,1,1,5,1,4,4,0,0,1,1
phobic disorder <> cannabidiol,0,1,1,4,1,2,2,0,2,1
phobic disorder <> cannabinoid,0,1,0,3,1,1,1,1,1,1
phobic disorder <> citalopram,0,1,1,2,1,1,0,1,1,1
phobic disorder <> lorazepam,1,1,0,1,1,1,1,1,0,1
phobic disorder <> midazolam,0,1,1,3,1,1,1,1,1,1
phobic disorder <> opioid,0,1,0,3,1,1,1,1,1,1
phobic disorder <> oxytocin,0,2,4,2,2,3,3,1,3,1
phobic disorder <> propranolol,0,2,4,4,4,4,0,3,4,1
phobic disorder <> selective serotonin re-uptake inhibitor,0,1,1,1,1,1,0,0,1,1
photosensitive epilepsy <> levetiracetam,1,0,0,2,1,1,0,0,1,1
"physiological sexual disorder <> 3 inhibitor, phosphodiesterase",1,3,0,1,2,2,0,1,2,1
physiological sexual disorder <> androgen,1,0,0,2,1,1,1,0,1,1
physiological sexual disorder <> bicalutamide,1,0,0,2,1,1,1,0,1,1
physiological sexual disorder <> cyproterone,1,0,0,2,1,1,1,0,1,1
physiological sexual disorder <> cyproterone acetate,1,0,0,2,1,1,1,0,1,1
physiological sexual disorder <> duloxetine,1,1,0,0,1,1,0,0,1,1
physiological sexual disorder <> estrogens,1,0,0,2,1,1,1,0,1,1
physiological sexual disorder <> prasterone,1,3,3,2,2,2,0,1,2,1
physiological sexual disorder <> risperidone,1,1,1,2,1,3,2,0,3,1
physiological sexual disorder <> selective serotonin reuptake inhibitor,1,2,0,1,1,1,0,1,1,1
physiological sexual disorder <> ssri,1,2,0,1,1,1,0,1,1,1
pituitary tumor <> cabergoline,1,2,1,2,1,1,0,1,1,1
plexiform neurofibroma <> selumetinib,0,1,0,2,1,1,0,1,0,1
polyneuropathy <> adrenal cortex hormone,1,0,1,3,1,1,1,0,0,1
polyneuropathy <> botox,0,1,1,2,1,1,0,0,0,1
polyneuropathy <> botulinum toxin type a,0,1,1,2,1,1,0,0,0,1
polyneuropathy <> gabapentin,0,1,2,3,1,1,0,1,1,1
polyneuropathy <> immunoglobulins,0,1,1,0,1,1,0,1,0,1
polyneuropathy <> intravenous immunoglobulins,0,1,1,3,1,1,0,1,1,1
polyneuropathy <> onabotulinumtoxina,0,1,1,2,1,1,0,0,0,1
polyneuropathy <> oxaliplatin,0,1,1,2,1,1,1,1,1,1
post-traumatic epilepsy <> lacosamide,0,1,0,3,1,1,1,0,1,1
post-traumatic epilepsy <> levetiracetam,0,1,2,4,3,5,2,2,5,1
post-traumatic epilepsy <> phenytoin,1,3,3,4,2,4,1,0,3,1
post-traumatic stress disorder <> amitriptyline,0,2,0,3,1,1,0,1,0,1
post-traumatic stress disorder <> brexpiprazole,0,2,2,3,2,2,1,1,2,1
post-traumatic stress disorder <> buprenorphine,0,1,2,2,1,1,1,0,1,1
post-traumatic stress disorder <> cannabidiol,1,3,3,4,5,10,4,2,9,1
post-traumatic stress disorder <> cycloserine,0,1,1,2,2,2,1,1,2,1
post-traumatic stress disorder <> dexamethasone,0,3,4,4,5,7,1,0,7,1
post-traumatic stress disorder <> diazepam,1,2,7,2,4,5,0,4,5,1
post-traumatic stress disorder <> estradiol,1,2,5,2,2,4,0,2,3,1
post-traumatic stress disorder <> estrogens,1,1,1,2,1,2,1,0,2,1
post-traumatic stress disorder <> gamma-aminobutyrate,0,1,1,2,1,1,1,1,1,1
post-traumatic stress disorder <> gamma-aminobutyric acid,0,1,1,2,1,1,1,1,1,1
post-traumatic stress disorder <> guanfacine,1,2,1,2,1,2,2,1,2,1
post-traumatic stress disorder <> haloperidol,0,1,1,3,1,1,1,0,1,1
post-traumatic stress disorder <> hydrocortisone,0,1,5,2,3,3,1,2,2,1
post-traumatic stress disorder <> ketamine,1,3,4,4,3,4,3,1,4,1
post-traumatic stress disorder <> memantine,0,1,1,3,2,2,0,1,2,1
post-traumatic stress disorder <> methylphenidate,0,3,3,2,2,3,2,2,2,1
post-traumatic stress disorder <> midazolam,1,1,3,3,5,7,1,4,6,1
post-traumatic stress disorder <> mifepristone,0,2,2,4,3,6,3,2,5,1
post-traumatic stress disorder <> minocycline,0,1,1,3,2,3,3,2,2,1
"post-traumatic stress disorder <> n-methyl-3,4-methylenedioxyamphetamine",0,2,9,4,3,8,4,3,8,1
post-traumatic stress disorder <> orexin receptor antagonist-containing product,1,2,4,4,3,4,3,4,4,1
post-traumatic stress disorder <> oxytocin,0,1,1,2,1,1,0,0,1,1
post-traumatic stress disorder <> pregabalin,0,1,1,2,3,3,0,2,3,1
post-traumatic stress disorder <> pregnanolone,0,1,2,1,1,2,0,0,2,1
post-traumatic stress disorder <> progesterone,1,1,1,2,1,1,1,0,1,1
post-traumatic stress disorder <> propranolol,0,1,1,1,2,2,0,0,1,1
post-traumatic stress disorder <> psilocybin,0,1,1,4,1,2,0,1,2,1
post-traumatic stress disorder <> ramelteon,0,1,1,3,1,1,1,0,1,1
post-traumatic stress disorder <> valproate,0,1,1,1,1,1,1,0,0,1
post-traumatic stress disorder <> valproic acid,0,1,1,1,1,1,1,0,0,1
post-traumatic stress disorder <> venlafaxine,0,1,1,1,1,1,1,0,1,1
post-traumatic stress disorder <> β-adrenergic blocker,0,1,1,3,1,1,0,0,1,1
postherpetic neuralgia <> bupivacaine,0,1,1,1,1,1,0,0,0,1
postherpetic neuralgia <> gabapentin,0,1,1,3,1,2,1,1,2,1
postherpetic neuralgia <> morphine,0,1,1,3,1,1,1,1,1,1
postoperative hyperalgesia <> dexmedetomidine,0,1,3,2,3,3,1,1,3,1
postoperative hyperalgesia <> fentanyl,0,1,1,0,1,1,0,0,1,1
postoperative hyperalgesia <> lidocaine,1,0,0,2,1,1,0,0,1,1
postoperative hyperalgesia <> morphine,0,1,1,0,1,1,0,0,1,1
postoperative hyperalgesia <> opioid,0,1,1,0,1,1,0,0,1,1
postoperative sleep disorders <> melatonin,0,1,1,2,1,1,0,1,1,1
postpartum depression <> brexanolone,1,2,5,4,1,2,2,2,2,1
postpartum depression <> esketamine,1,1,1,3,1,1,1,0,1,1
postpartum depression <> estradiol,1,1,1,2,1,1,1,0,1,1
postpartum depression <> ketamine,1,1,1,3,1,2,2,2,2,1
postpartum depression <> pregnanolone,1,2,5,4,1,2,2,2,2,1
postpartum depression <> zuranolone,0,2,4,4,1,2,1,1,1,1
postural orthostatic tachycardia syndrome <> propranolol,0,1,1,2,1,1,1,1,1,1
prader-willi syndrome <> oxytocin,1,1,1,1,1,1,0,0,1,1
"premature ejaculation <> citrate, sildenafil",1,1,1,1,3,3,0,1,3,1
premature ejaculation <> paroxetine,1,1,2,1,3,3,1,0,3,1
premature ejaculation <> sildenafil,1,1,1,1,3,3,0,0,2,1
premature ejaculation <> silodosin,0,2,3,1,3,3,0,0,3,1
premature ejaculation <> tramadol,1,1,1,0,1,2,0,1,2,1
primary orthostatic hypotension <> midodrine,0,1,1,1,1,1,0,0,0,1
prinzmetal angina <> amlodipine,0,2,2,2,3,3,0,0,1,1
prinzmetal angina <> amlodipine besylate,0,1,1,1,1,1,0,0,0,1
prinzmetal angina <> carvedilol,0,1,1,2,1,1,1,1,1,1
prinzmetal angina <> diltiazem,0,2,2,3,2,3,0,1,1,1
prinzmetal angina <> glyburide,0,1,1,3,1,1,0,1,1,1
prinzmetal angina <> hydroxymethylglutaryl coa reductase inhibitors,0,0,0,1,1,1,0,0,0,1
prinzmetal angina <> nicorandil,0,2,4,3,1,3,0,1,1,1
prinzmetal angina <> nitrate,0,0,0,1,1,1,0,0,0,1
prinzmetal angina <> nitroglycerin,0,0,0,2,1,2,0,0,0,1
prinzmetal angina <> propranolol,0,1,3,2,1,1,0,0,1,1
prinzmetal angina <> ranolazine,0,1,1,2,1,1,0,1,1,1
prinzmetal angina <> tongxinluo,0,1,1,2,1,1,0,1,1,1
progressive supranuclear palsy-parkinsonism syndrome <> quetiapine,0,1,1,1,1,1,0,0,1,1
prolactin producing pituitary tumor <> cabergoline,1,2,2,3,3,3,0,0,1,1
prolactin producing pituitary tumor <> dopamine agonist,0,2,0,3,2,2,0,0,0,1
prolactin producing pituitary tumor <> dopamine agonists,1,2,5,3,2,6,1,2,3,1
prolactin producing pituitary tumor <> pasireotide,1,1,0,0,1,1,0,0,0,1
prolactin producing pituitary tumor <> somatostatin,0,1,0,3,1,1,0,0,0,1
prolactin producing pituitary tumor <> somatostatin analog,1,1,0,0,1,1,0,0,0,1
prolactin-producing pituitary gland adenoma <> cabergoline,1,2,2,3,3,3,0,0,1,1
prolactin-producing pituitary gland adenoma <> dopamine agonist,0,2,0,3,2,2,0,0,0,1
prolactin-producing pituitary gland adenoma <> dopamine agonists,1,2,5,3,1,5,1,2,3,1
prolactin-producing pituitary gland adenoma <> pasireotide,1,1,0,0,1,1,0,0,0,1
prolactin-producing pituitary gland adenoma <> somatostatin,0,1,0,3,1,1,0,0,0,1
prolactin-producing pituitary gland adenoma <> somatostatin analog,1,1,0,0,1,1,0,0,0,1
pseudotumor cerebri <> acetazolamide,1,0,0,0,1,2,0,0,1,1
psychiatric disorder <> oxytocin,0,1,1,3,1,1,1,0,1,1
psychotic disorder <> atypical antipsychotics,1,1,0,3,1,1,0,1,1,1
psychotic disorder <> chlorpromazine,0,0,0,1,1,1,0,0,0,1
psychotic disorder <> clozapine,0,1,1,2,1,1,1,0,0,1
psychotic disorder <> estradiol,0,1,1,1,1,1,0,1,1,1
"psychotic disorder <> fatty acids, essential",0,1,1,1,1,1,1,1,0,1
psychotic disorder <> opc 14597,0,1,1,3,1,1,0,0,1,1
psychotic disorder <> valproic acid,0,2,3,3,2,2,0,0,2,1
radiculopathy <> betamethasone,0,2,1,1,3,3,1,1,2,1
radiculopathy <> steroid,0,2,2,3,5,5,2,1,4,1
raynaud disease <> iloprost,1,1,1,2,1,1,0,0,0,1
recurrent glioblastoma <> bevacizumab,0,1,0,4,2,2,0,0,1,1
refractory epilepsy <> clobazam,0,1,2,2,2,2,1,0,0,1
refractory epilepsy <> levetiracetam,0,1,1,1,1,1,1,0,0,1
refractory pediatric epilepsy <> cannabidiol,0,1,0,0,1,1,0,0,0,1
relapsing-remitting multiple sclerosis <> acthar,1,1,1,4,1,1,1,0,1,1
relapsing-remitting multiple sclerosis <> beta interferon,1,2,3,4,2,4,1,0,2,1
relapsing-remitting multiple sclerosis <> corticotropin,1,1,1,4,1,2,1,0,1,1
relapsing-remitting multiple sclerosis <> crotonates,0,1,1,4,1,1,1,1,1,1
relapsing-remitting multiple sclerosis <> fty-720,1,1,1,4,1,1,1,0,1,1
relapsing-remitting multiple sclerosis <> fumarate,0,1,1,3,2,2,2,0,0,1
"relapsing-remitting multiple sclerosis <> fumarate, dimethyl",0,1,1,2,1,1,1,0,0,1
relapsing-remitting multiple sclerosis <> glatiramer,0,0,0,0,1,1,0,0,0,1
relapsing-remitting multiple sclerosis <> monomethyl fumarate,1,1,1,3,5,5,1,0,2,1
relapsing-remitting multiple sclerosis <> rituximab,0,1,2,1,1,1,0,0,1,1
rem sleep behavior disorder <> melatonin,0,1,0,3,1,1,0,0,1,1
resistant epilepsy <> aeds,0,1,1,1,1,1,0,1,1,1
resistant epilepsy <> antiepileptic drugs,0,1,1,1,1,1,0,1,1,1
resistant epilepsy <> lamotrigine,1,1,1,0,1,1,0,1,1,1
resistant epilepsy <> valproate,0,1,1,1,1,1,0,1,1,1
restless legs syndrome <> dopamine agonists,0,1,2,0,1,1,0,1,1,1
restless legs syndrome <> levodopa,1,1,1,2,1,1,0,0,1,1
rett syndrome <> anavex2-73,1,1,4,3,1,1,0,0,1,1
rheumatic disorder <> acetaminophen,0,1,1,3,1,1,1,0,0,1
rheumatic disorder <> aspirin,0,1,1,3,1,1,1,0,0,1
rheumatic disorder <> benzalkonium,0,1,1,1,1,1,0,0,0,1
rheumatic disorder <> bupivacaine,0,0,0,3,1,1,0,0,0,1
rheumatic disorder <> buprenorphine,0,1,1,2,2,2,1,2,1,1
rheumatic disorder <> fentanyl,0,1,1,2,2,2,1,2,1,1
rheumatic disorder <> ibuprofen,1,1,1,2,1,1,1,0,1,1
rheumatic disorder <> ketamine,0,1,1,0,1,1,1,0,1,1
rheumatic disorder <> lidocaine,0,1,1,1,1,1,1,0,1,1
rheumatic disorder <> methotrexate,0,1,0,2,1,1,1,0,0,1
rheumatic disorder <> morphine,0,2,3,3,5,5,3,2,3,1
rheumatic disorder <> oxycodone,1,1,1,2,1,1,1,0,1,1
sandhoff disease <> miglustat,1,2,0,4,2,2,0,0,1,1
"schizophrenia <> 3 inhibitor, phosphodiesterase",0,1,1,2,1,1,0,0,1,1
schizophrenia <> acetylcysteine,1,2,2,3,3,3,0,1,3,1
"schizophrenia <> acid, docosahexaenoic",0,1,1,1,1,1,0,0,1,1
schizophrenia <> amantadine,0,1,0,1,1,1,0,1,0,1
schizophrenia <> amisulpride,0,1,1,2,1,1,0,0,0,1
schizophrenia <> ampakine,0,1,1,2,1,2,0,0,0,1
schizophrenia <> anti antibodies,0,1,1,1,1,1,0,0,1,1
schizophrenia <> anticholinergic,0,1,1,0,1,1,0,0,0,1
schizophrenia <> antidepressant,0,1,1,2,1,1,0,1,1,1
schizophrenia <> antidepressants,0,1,1,2,2,2,0,1,1,1
schizophrenia <> antipsychotic,0,1,1,1,1,1,1,0,0,1
schizophrenia <> antipsychotic drug,1,1,1,2,1,1,0,1,0,1
schizophrenia <> antipsychotic drugs,1,2,5,4,7,10,2,2,7,1
schizophrenia <> antipsychotic treatment,1,1,2,3,1,1,1,0,1,1
schizophrenia <> antipsychotics,0,2,5,3,6,12,2,6,6,1
schizophrenia <> apd,0,1,0,2,1,1,0,0,0,1
schizophrenia <> aspirin,0,2,2,1,1,1,0,0,0,1
schizophrenia <> atypical,1,2,5,4,7,14,5,3,6,1
schizophrenia <> atypical antipsychotic,1,1,2,3,3,5,1,0,1,1
schizophrenia <> atypical antipsychotic drug,0,1,0,2,1,1,0,0,0,1
schizophrenia <> atypical antipsychotic drugs,0,1,2,3,4,11,2,4,5,1
schizophrenia <> atypical antipsychotics,0,1,2,3,3,4,0,1,0,1
schizophrenia <> atypical neuroleptic,0,1,2,1,2,2,0,1,0,1
schizophrenia <> benzodiazepine,0,1,1,3,1,1,0,0,0,1
schizophrenia <> benztropine,1,1,0,1,2,2,1,0,2,1
schizophrenia <> berberine,1,3,4,4,5,8,1,2,6,1
schizophrenia <> bifeprunox,0,1,1,1,1,2,1,0,1,1
schizophrenia <> bitopertin,1,1,0,0,1,1,0,1,0,1
schizophrenia <> brexpiprazole,0,3,6,3,3,3,1,1,3,1
schizophrenia <> bromocriptine,0,2,4,4,4,7,1,3,3,1
schizophrenia <> buspirone,0,2,3,1,3,3,0,1,1,1
schizophrenia <> carbamazepine,1,3,2,3,3,5,1,2,3,1
schizophrenia <> cariprazine,0,1,0,1,1,1,0,0,1,1
schizophrenia <> chlorpromazine,1,1,1,1,1,1,1,0,0,1
schizophrenia <> citalopram,0,1,2,3,2,2,2,2,0,1
schizophrenia <> citicoline,0,1,1,1,1,1,0,0,1,1
schizophrenia <> clozapine,0,0,1,0,2,2,0,0,0,1
schizophrenia <> conventional antipsychotic,0,1,1,2,1,1,0,0,1,1
schizophrenia <> cx516,0,2,2,2,2,2,0,0,2,1
schizophrenia <> cycloserine,0,1,1,2,1,2,0,1,2,1
schizophrenia <> d2 receptor antagonist,1,1,2,3,2,2,1,0,2,1
schizophrenia <> d2 receptor partial agonist,1,3,2,2,2,3,1,0,2,1
schizophrenia <> dextromethorphan,0,1,0,1,1,1,0,1,0,1
schizophrenia <> dibenzothiepins,1,2,2,2,3,4,1,0,1,1
schizophrenia <> docosahexaenoate,0,1,1,1,1,1,0,0,1,1
schizophrenia <> donepezil,0,2,2,4,2,3,0,1,1,1
schizophrenia <> dopamine,1,2,5,4,7,12,1,2,7,1
schizophrenia <> dopamine agonists,1,2,7,4,3,10,0,0,6,1
schizophrenia <> dopamine antagonist,0,1,1,2,1,1,0,0,1,1
schizophrenia <> dopamine receptor antagonist,0,1,1,0,1,1,0,0,1,1
schizophrenia <> dopamine transporter inhibitor,0,2,2,2,1,1,0,0,1,1
schizophrenia <> endogenous antioxidants,0,1,2,1,1,1,0,0,0,1
schizophrenia <> esketamine,0,1,2,2,2,3,0,1,2,1
schizophrenia <> estradiol,1,2,6,5,5,22,4,6,19,1
schizophrenia <> estrogens,1,1,2,2,3,5,2,2,2,1
schizophrenia <> etomidate,0,2,1,3,1,1,0,0,1,1
schizophrenia <> evp-6124,0,2,2,3,2,2,1,1,1,1
"schizophrenia <> fatty acids, essential",0,1,1,1,1,1,1,1,0,1
"schizophrenia <> fatty acids, omega-3",0,1,1,1,1,1,0,0,0,1
schizophrenia <> fluoxetine,1,2,16,5,8,23,5,8,16,1
schizophrenia <> flupenthixol,1,2,6,3,2,7,0,1,4,1
schizophrenia <> fluvoxamine,0,2,3,4,4,6,0,3,4,1
schizophrenia <> glucagon-like peptide 1 receptor agonist,0,1,1,0,1,1,0,0,1,1
schizophrenia <> glycine,1,2,3,3,4,7,0,2,3,1
schizophrenia <> haloperidol,1,2,2,4,4,9,1,2,0,1
schizophrenia <> iloperidone,0,2,5,4,2,7,1,1,4,1
schizophrenia <> iti-007,0,0,0,2,1,1,0,0,1,1
schizophrenia <> ketamine,1,2,3,4,4,13,2,3,7,1
schizophrenia <> kynurenic acid,1,2,5,5,6,24,4,4,19,1
schizophrenia <> lamotrigine,1,2,6,4,3,5,1,1,2,1
schizophrenia <> lithium,0,1,2,2,1,1,0,0,0,1
schizophrenia <> lurasidone,0,1,1,2,1,1,0,0,1,1
schizophrenia <> melatonin,1,1,2,2,1,2,1,1,2,1
schizophrenia <> memantine,0,1,0,1,1,1,0,1,0,1
schizophrenia <> minocycline,0,2,2,2,2,2,0,0,2,1
schizophrenia <> n methylaspartate,0,2,3,4,3,7,1,0,6,1
schizophrenia <> nicotine,1,2,1,3,1,7,1,2,1,1
schizophrenia <> nmda antagonist,1,2,4,4,7,14,5,5,10,1
schizophrenia <> olanzapine,1,2,1,2,2,3,0,0,0,1
schizophrenia <> olz,1,3,4,4,6,7,2,2,7,1
schizophrenia <> ondansetron,0,2,3,3,3,4,1,1,2,1
schizophrenia <> opc 14597,0,1,1,3,2,3,0,0,2,1
schizophrenia <> org 5222,0,2,0,1,1,1,0,0,0,1
schizophrenia <> oxytocin,1,2,6,4,1,6,3,2,4,1
schizophrenia <> paliperidone,0,2,0,1,1,2,0,0,0,1
schizophrenia <> pimavanserin,1,2,4,2,1,7,5,4,7,1
schizophrenia <> pimozide,0,2,4,1,3,4,0,1,1,1
schizophrenia <> pregabalin,0,1,0,0,1,1,0,0,0,1
schizophrenia <> pregnenolone,1,1,1,1,2,2,0,0,1,1
schizophrenia <> quetiapine,0,2,1,2,2,2,0,0,1,1
schizophrenia <> quetiapine fumarate,0,2,1,2,2,2,0,0,1,1
schizophrenia <> raloxifene,1,1,1,2,1,1,0,0,1,1
schizophrenia <> reboxetine,0,1,2,2,2,2,0,1,2,1
schizophrenia <> rgh-188,0,2,0,1,2,2,0,0,2,1
schizophrenia <> riluzole,1,4,3,5,3,4,1,1,3,1
schizophrenia <> risperidone,0,1,1,1,1,1,0,1,0,1
schizophrenia <> samidorphan,1,2,1,2,1,1,1,1,1,1
schizophrenia <> sarcosine,1,3,15,5,12,23,6,6,17,1
schizophrenia <> second,1,1,1,3,2,2,0,2,1,1
schizophrenia <> second-generation antipsychotics,1,2,4,3,3,4,2,1,4,1
schizophrenia <> selective estrogen receptor modulator,1,1,1,2,1,1,0,0,1,1
schizophrenia <> selective serotonin reuptake inhibitors,0,1,1,1,1,1,0,0,1,1
schizophrenia <> sep-363856,1,3,5,4,4,5,2,2,4,1
schizophrenia <> serine,0,1,1,3,1,1,0,0,0,1
"schizophrenia <> serine, d-",1,2,11,5,10,28,6,9,21,1
schizophrenia <> seroquel,0,2,1,2,2,2,0,0,1,1
schizophrenia <> sertindole,0,2,2,1,3,4,0,1,2,1
schizophrenia <> sm 13496,0,1,1,2,1,1,0,0,1,1
schizophrenia <> ssri,0,1,1,1,1,1,0,0,0,1
schizophrenia <> sulpiride,1,3,9,3,11,17,3,6,8,1
schizophrenia <> tandospirone,1,1,2,2,3,8,2,5,7,1
schizophrenia <> tetracycline,0,1,1,2,1,1,0,0,1,1
schizophrenia <> thioctic acid,1,2,4,4,2,7,0,4,5,1
schizophrenia <> topiramate,1,2,5,4,4,8,1,2,7,1
schizophrenia <> trihexyphenidyl,1,2,3,2,2,3,0,1,3,1
schizophrenia <> tropisetron,0,2,3,4,1,3,0,1,3,1
schizophrenia <> typical,0,1,1,2,1,1,1,1,0,1
schizophrenia <> typical antipsychotics,0,1,1,2,1,1,0,0,0,1
schizophrenia <> valproate sodium,0,2,2,2,1,1,0,0,1,1
schizophrenia <> valproic acid,1,2,3,3,3,7,1,2,4,1
schizophrenia <> vitamin d,0,0,0,0,1,1,0,0,0,1
schizophrenia <> vmat2 inhibitor,1,2,3,3,1,1,0,1,0,1
schizophrenia <> xanomeline,1,3,12,5,5,15,2,2,11,1
schizophrenia <> ziprasidone,0,2,0,1,1,1,0,0,0,1
schizophrenia <> zolpidem,0,1,1,4,1,1,0,0,0,1
schizophrenia <> zonisamide,0,1,1,2,1,2,0,1,2,1
schizophrenia <> zotepine,1,2,2,2,3,4,1,0,1,1
sciatic neuropathy <> clonidine,0,1,1,2,1,1,0,0,1,1
sciatic neuropathy <> diclofenac,0,1,3,1,2,2,1,0,2,1
sciatic neuropathy <> etanercept,0,2,2,2,3,3,1,1,2,1
sciatic neuropathy <> morphine,0,1,1,3,1,1,0,0,1,1
sciatic neuropathy <> steroid,0,1,1,1,1,2,1,0,1,1
sciatic neuropathy <> tumor necrosis factor alpha,1,2,1,3,3,5,1,2,5,1
sciatica <> clonidine,0,1,1,2,1,1,0,0,1,1
sciatica <> diclofenac,0,1,2,1,1,1,0,0,1,1
sciatica <> etanercept,0,2,2,2,3,3,1,1,2,1
sciatica <> steroid,0,1,1,1,1,2,1,0,1,1
sciatica <> tumor necrosis factor alpha,1,2,1,2,3,4,1,2,4,1
"secondary progressive multiple sclerosis <> acetate, glatiramer",1,1,0,4,1,1,0,0,1,1
secondary progressive multiple sclerosis <> baf312,1,3,4,3,3,3,0,2,2,1
secondary progressive multiple sclerosis <> glatiramer,1,1,0,4,1,1,0,0,1,1
secondary progressive multiple sclerosis <> siponimod,1,3,4,3,3,3,0,2,2,1
self-injurious behavior <> guanfacine,0,1,0,2,1,1,1,1,1,1
sensorineural hearing loss disorder <> adrenal cortex hormone,0,1,1,0,1,1,0,1,1,1
sensorineural hearing loss disorder <> am 111,0,0,0,3,1,1,0,0,1,1
sensorineural hearing loss disorder <> cisplatin,1,5,6,3,5,9,0,4,8,1
sensorineural hearing loss disorder <> dexamethasone,1,2,2,2,2,2,1,1,2,1
sensorineural hearing loss disorder <> hydroxymethylglutaryl coa reductase inhibitors,1,1,1,3,1,1,1,1,1,1
sensorineural hearing loss disorder <> methylprednisolone,0,1,0,2,1,1,0,0,1,1
sensorineural hearing loss disorder <> prednisolone,0,3,2,2,3,4,0,2,3,1
sensorineural hearing loss disorder <> sens-401,0,1,1,1,1,1,0,1,1,1
sensorineural hearing loss disorder <> thioctic acid,0,2,1,4,1,2,0,0,0,1
"serotonin syndrome <> inhibitor, monoamine oxidase",0,2,4,3,4,5,4,1,5,1
serotonin syndrome <> rasagiline,0,1,1,2,1,1,1,1,1,1
severe traumatic brain injury <> antisecretory factor,0,0,0,3,1,1,0,0,1,1
severe traumatic brain injury <> progesterone,0,1,1,3,1,1,1,1,1,1
"severe traumatic brain injury <> sulfate, magnesium",0,1,1,2,1,1,0,1,1,1
short stature due to growth hormone qualitative anomaly <> pituitary growth hormone,0,1,3,2,2,2,0,1,0,1
sjogren syndrome <> abatacept,0,0,0,2,1,1,0,0,1,1
sjogren syndrome <> atorvastatin,0,1,1,1,1,1,0,0,1,1
sjogren syndrome <> cevimeline,1,2,3,1,1,1,0,0,0,1
sjogren syndrome <> cevimeline hydrochloride,1,2,3,1,1,1,0,0,0,1
sjogren syndrome <> cyclosporine,1,3,6,2,1,2,1,0,1,1
sjogren syndrome <> hydroxychloroquine,1,1,1,2,1,1,1,1,1,1
sjogren syndrome <> hydroxymethylglutaryl coa reductase inhibitors,0,1,1,1,1,1,0,0,1,1
sjogren syndrome <> methotrexate,0,1,2,2,1,1,0,0,1,1
sjogren syndrome <> rebamipide,1,1,1,2,1,2,2,0,2,1
sjogren syndrome <> vitamin d3,0,1,1,2,1,1,1,0,1,1
sleep apnea syndrome <> acetazolamide,1,1,0,2,1,1,0,0,1,1
sleep apnea syndrome <> angiotensin ii,0,1,1,2,1,2,0,0,2,1
sleep apnea syndrome <> dexamethasone,0,1,1,2,1,1,0,1,1,1
sleep apnea syndrome <> dexmedetomidine,0,1,1,1,1,1,0,0,1,1
sleep apnea syndrome <> ibuprofen,0,1,1,2,1,1,0,1,1,1
sleep disorder <> histamine antagonists,0,1,1,3,1,1,0,0,1,1
sleep disorder <> ketamine,0,1,1,1,1,1,0,0,0,1
sleep disorder <> melatonin receptor agonist,0,1,2,2,1,1,0,1,1,1
sleep disorder <> modafinil,1,3,0,2,1,1,1,1,1,1
sleep disorder <> orexin receptor antagonist-containing product,0,1,2,3,1,2,0,2,2,1
sleep-wake disorder <> agomelatine,0,2,0,1,1,1,0,0,0,1
sleep-wake disorder <> butyrophenone,1,0,0,0,1,1,0,0,0,1
sleep-wake disorder <> fentanyl,1,0,0,0,1,1,0,0,0,1
sleep-wake disorder <> hypnorm,1,0,0,0,1,1,0,0,0,1
sleep-wake disorder <> melatonin,0,2,1,1,1,2,0,0,0,1
sleep-wake disorder <> melatonin agonist,0,2,0,1,1,1,0,0,0,1
sleep-wake disorder <> morphine,0,1,1,1,1,1,0,0,1,1
sleep-wake disorder <> propofol,0,1,1,2,1,1,1,0,0,1
