drug_name,tested_both_sexes,species_unique,strain_unique,assay_unique,country_unique,articles_total,articles_blinding,articles_randomization,articles_welfare,target
ocular hypertension <> adrenal cortex hormone,1,1,2,2,0,1,0,0,0,1
ocular hypertension <> clonidine,0,1,1,0,1,1,0,0,1,1
ocular hypertension <> ketorolac,0,2,2,1,1,1,1,1,1,1
ocular hypertension <> netarsudil,0,1,3,1,1,1,0,0,1,1
ocular hypertension <> ripasudil hydrochloride,0,2,1,2,1,2,0,0,2,1
ocular hypertension <> triamcinolone,0,1,1,1,1,1,0,0,1,1
ocular surface disease <> adrenal cortex hormone,0,1,1,2,1,1,1,1,1,1
ocular surface disease <> dexamethasone,0,1,1,2,1,1,1,1,1,1
oedema <> dexamethasone,1,2,6,3,6,6,2,0,3,1
oedema <> vitamin e,0,1,0,1,1,1,1,1,1,1
oligodendroglioma <> chemotherapy,1,2,2,3,1,1,0,0,0,1
oligodendroglioma <> temozolomide,1,2,3,4,3,3,0,1,2,1
onchocerciasis <> albendazole,0,0,0,1,1,2,0,1,1,1
onchocerciasis <> ivermectin,1,3,0,5,15,38,5,14,12,1
onchocerciasis <> moxidectin,1,1,0,1,1,1,1,1,0,1
ondansetron <> ondansetron,0,0,1,2,1,1,0,0,0,1
open fracture <> antibiotic,0,2,1,2,2,3,1,2,2,1
open fracture wounds <> vancomycin,0,0,0,0,1,1,0,0,0,1
open fractures <> antibiotic,0,1,1,0,2,3,1,1,2,1
open fractures <> vancomycin,0,2,0,4,2,2,0,0,2,1
"open globe trauma <> acetonide, triamcinolone",0,1,0,2,1,1,0,0,1,1
open globe trauma <> triamcinolone,0,1,0,2,1,1,0,0,1,1
open-angle glaucoma <> dexamethasone,0,0,0,1,1,1,0,0,0,1
open-angle glaucoma <> latrunculin a,0,0,0,3,1,1,0,0,0,1
open-angle glaucoma <> rho-kinase inhibitor,0,0,0,2,1,1,0,0,0,1
ophthalmic herpes zoster <> valacyclovir,1,2,2,1,1,1,0,1,1,1
opiate <> clonidine,1,2,2,4,2,3,1,2,1,1
opiate <> morphine,1,4,4,2,3,5,1,0,2,1
opiate <> naloxone,1,4,4,4,4,7,2,2,1,1
"opiate dependence <> 3,3'-di-(n-cyclopropylmethyl-4,5-epoxy-14-hydroxymorphinan-6-one-3-yl)carbonate",0,1,1,2,1,1,0,0,0,1
opiate dependence <> baclofen,1,2,4,3,4,8,3,7,5,1
opiate dependence <> clonidine,0,3,8,4,6,12,2,2,4,1
opiate dependence <> dextroamphetamine,0,1,1,3,1,1,0,1,1,1
opiate dependence <> dronabinol,0,2,2,2,2,3,1,1,3,1
opiate dependence <> fentanyl,0,2,3,3,2,3,1,1,3,1
opiate dependence <> gabapentin,0,1,3,4,4,5,2,3,5,1
"opiate dependence <> hydrochloride, naloxone",0,2,4,2,1,1,0,0,1,1
opiate dependence <> ketamine,0,2,3,3,3,3,0,0,2,1
opiate dependence <> lidocaine,0,2,3,5,3,3,2,0,1,1
opiate dependence <> memantine,1,3,5,4,5,10,2,3,6,1
opiate dependence <> morphine,1,3,14,5,16,65,10,15,42,1
opiate dependence <> naloxone,1,3,5,4,6,16,0,4,4,1
opiate dependence <> naltrexone,1,4,5,3,4,7,1,2,6,1
opiate dependence <> nicotine,0,2,2,3,2,2,0,2,2,1
opiate dependence <> nlx,1,1,0,0,1,1,0,1,1,1
opiate dependence <> opioid,1,4,6,5,5,8,1,1,6,1
opiate dependence <> opioid antagonist,1,3,1,2,2,3,0,1,3,1
opiate dependence <> sufentanil,0,1,1,1,1,1,0,0,1,1
"opiate dependence <> sulfate, morphine",0,2,1,1,1,1,0,0,1,1
opiate dependence <> tramadol,0,1,1,2,1,1,0,0,1,1
opiate withdrawal <> clonidine,0,2,3,4,4,7,2,5,4,1
opiate withdrawal <> morphine,1,4,4,4,3,4,1,0,1,1
opioid <> buprenorphine,1,3,3,4,2,3,0,1,2,1
opioid <> dexamethasone,0,1,0,0,1,1,0,0,1,1
opioid <> fentanyl,0,1,2,3,1,1,0,0,1,1
opioid <> hydrocodone,0,1,2,3,1,1,0,0,1,1
opioid <> methadone,1,1,1,1,1,1,0,0,1,1
opioid <> morphine,1,6,4,5,5,12,1,3,9,1
opioid <> nalbuphine,1,4,2,1,1,3,1,1,2,1
opioid <> naloxone,1,6,6,4,6,17,4,3,11,1
opioid <> naltrexone,1,3,0,3,2,3,0,0,2,1
opioid <> opioid,0,2,3,4,3,3,1,0,2,1
opioid <> opioid antagonist,0,1,1,2,1,1,0,0,1,1
opioid <> oxycodone,0,1,2,3,1,1,0,0,1,1
opioid <> pregabalin,0,1,1,2,1,1,0,0,1,1
"opioid abuse <> 3,3'-di-(n-cyclopropylmethyl-4,5-epoxy-14-hydroxymorphinan-6-one-3-yl)carbonate",0,0,0,0,1,1,0,0,0,1
opioid abuse <> buprenorphine,0,1,0,1,2,3,0,0,3,1
opioid abuse <> bupropion,0,1,1,2,1,1,0,0,1,1
opioid abuse <> bupropion hydrochloride,0,1,1,2,1,1,0,0,1,1
opioid abuse <> cannabinoid,1,1,0,0,1,2,0,0,2,1
opioid abuse <> ethanol,0,1,1,0,1,1,0,0,1,1
opioid abuse <> ketamine,0,2,4,2,1,2,2,0,2,1
opioid abuse <> lorcaserin,0,3,3,2,2,3,1,0,3,1
opioid abuse <> methadone,0,2,1,1,1,2,0,1,2,1
opioid abuse <> morphine,0,1,1,0,1,1,0,1,1,1
opioid abuse <> naloxone,1,3,4,2,2,3,1,1,1,1
opioid abuse <> naltrexone,0,1,1,0,1,2,0,1,1,1
opioid abuse <> opioid,1,3,4,2,1,1,0,0,1,1
opioid abuse <> opioid antagonist,0,1,1,0,1,1,0,1,1,1
opioid abuse <> oxycodone,0,2,1,1,1,1,0,0,1,1
opioid abuse <> oxymorphone,0,2,1,1,1,1,0,0,1,1
opioid abuse <> oxymorphone phenylhydrazone,0,2,1,1,1,1,0,0,1,1
opioid induced hyperalgesia <> ketamine,1,1,1,1,1,1,1,0,1,1
opioid induced hyperalgesia <> remifentanil,0,1,3,0,1,1,1,0,1,1
opioid tolerance <> fentanyl,0,1,0,1,1,1,0,0,0,1
opioid tolerance <> morphine,0,2,7,4,5,14,3,4,11,1
opioid tolerance <> naloxone,0,1,1,2,2,2,1,2,2,1
opioid tolerance <> opioid,0,2,2,3,3,3,0,1,1,1
opioid withdrawal <> buprenorphine,0,1,1,1,1,1,0,0,1,1
opioid withdrawal <> bupropion,1,1,1,1,1,1,1,0,1,1
opioid withdrawal <> bupropion hydrochloride,1,1,1,1,1,1,1,0,1,1
opioid withdrawal <> clonidine,0,4,4,3,3,6,0,2,5,1
opioid withdrawal <> lofexidine,0,1,1,1,1,1,0,0,1,1
opioid withdrawal <> naloxone,0,3,7,4,7,15,4,6,7,1
opioid withdrawal <> opioid,0,1,1,0,1,1,0,0,0,1
opioid withdrawal syndrome <> buprenorphine,0,1,1,1,1,1,0,0,1,1
opioid withdrawal syndrome <> clonidine,0,2,1,2,1,2,0,2,1,1
opioid-induced constipation <> opioid,0,1,1,0,1,1,0,0,0,1
opioid-induced constipation <> opioid antagonists,0,3,4,2,1,1,1,0,0,1
opioid-induced hyperalgesia <> alkaloid opiates,0,2,6,1,1,2,1,0,2,1
opioid-induced hyperalgesia <> ketamine,0,1,1,2,1,1,0,1,1,1
opioid-induced hyperalgesia <> morphine,0,2,6,1,2,4,2,0,4,1
opioid-induced hyperalgesia <> opioid,0,1,1,1,2,2,1,0,2,1
opioid-induced hyperalgesia <> remifentanil,1,2,4,4,3,3,1,1,3,1
opioid-induced respiratory depression <> opioid,1,1,1,1,1,1,0,0,1,1
optic neuritis <> adrenal cortex hormone,1,1,1,5,1,1,1,0,1,1
oral cavity squamous cell carcinoma <> cetuximab,1,1,3,4,5,11,1,6,8,1
oral cavity squamous cell carcinoma <> cisplatin,1,1,8,4,3,11,0,6,10,1
oral cavity squamous cell carcinoma <> fluorouracil,1,1,1,3,2,2,0,1,2,1
oral cavity squamous cell carcinoma <> zinc,0,0,0,1,1,1,0,0,1,1
organophosphate poisoning <> pralidoxime,1,6,16,5,17,44,3,7,23,1
organophosphate poisoning <> pralidoxime compounds,1,6,17,5,17,46,3,7,25,1
"organophosphate poisoning <> sulfate, atropine",1,1,1,1,1,1,0,0,0,1
"organophosphate poisoning <> sulfate, magnesium",0,1,1,2,1,2,1,1,1,1
organophosphate poisoning <> toxogonin,1,1,2,1,1,1,0,0,0,1
organophosphorus <> atropine,1,3,1,2,2,2,0,0,2,1
organophosphorus <> pralidoxime,1,5,2,5,5,5,0,2,5,1
organophosphorus <> pralidoxime compounds,1,5,2,5,5,5,0,2,5,1
orofacial cleft <> folic acid,1,1,1,1,1,1,0,0,0,1
orofacial pain <> diclofenac,1,1,1,3,3,3,0,0,2,1
oropharyngeal carcinoma <> cisplatin,1,1,3,2,2,3,0,2,3,1
oropharynx squamous cell carcinoma <> cisplatin,1,1,1,1,1,1,0,1,1,1
orthocoronavirinae infectious disease <> 17-hydro-9-dehydro-andrographolide,0,0,0,1,2,2,0,0,0,1
orthocoronavirinae infectious disease <> aceh,0,1,0,1,4,4,0,1,0,1
orthocoronavirinae infectious disease <> acetylcysteine,0,0,0,2,1,1,0,0,0,1
orthocoronavirinae infectious disease <> amiodarone,0,0,0,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> angiotensin converting enzyme inhibitors,0,0,0,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> angiotensin ii receptor blockers,0,0,0,0,2,2,0,0,0,1
orthocoronavirinae infectious disease <> antibody,1,2,1,4,2,2,0,0,2,1
orthocoronavirinae infectious disease <> arb,0,0,0,0,1,1,0,1,0,1
orthocoronavirinae infectious disease <> arbs,0,0,0,1,2,2,0,0,1,1
orthocoronavirinae infectious disease <> aspirin,0,1,1,0,2,2,1,0,2,1
orthocoronavirinae infectious disease <> atazanavir,0,1,0,3,2,2,0,0,1,1
orthocoronavirinae infectious disease <> atorvastatin,0,0,1,1,2,2,0,0,2,1
orthocoronavirinae infectious disease <> azelastine,0,0,0,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> azithromycin,1,1,0,3,3,3,1,1,3,1
orthocoronavirinae infectious disease <> baricitinib,0,1,0,2,1,1,1,0,1,1
orthocoronavirinae infectious disease <> beta interferon,1,1,3,4,2,3,2,1,3,1
orthocoronavirinae infectious disease <> cannabidiol,0,1,1,2,1,1,1,1,0,1
orthocoronavirinae infectious disease <> chloroquine,0,1,0,2,2,3,0,1,1,1
orthocoronavirinae infectious disease <> chlorpheniramine,0,0,0,0,1,1,0,0,0,1
orthocoronavirinae infectious disease <> ct-p59,1,1,0,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> daclatasvir,0,0,0,2,1,1,0,0,1,1
orthocoronavirinae infectious disease <> darunavir,0,0,0,2,1,1,0,0,1,1
orthocoronavirinae infectious disease <> deoxyribonuclease i,0,0,0,0,1,1,0,0,1,1
orthocoronavirinae infectious disease <> dexamethasone,1,2,1,2,2,2,1,0,1,1
orthocoronavirinae infectious disease <> dornase alfa,0,0,0,0,1,1,0,0,1,1
orthocoronavirinae infectious disease <> enoxaparin,0,0,0,1,1,1,1,0,0,1
orthocoronavirinae infectious disease <> favipiravir,1,1,0,3,2,2,1,0,1,1
orthocoronavirinae infectious disease <> fluticasone,0,0,0,2,1,1,1,1,1,1
orthocoronavirinae infectious disease <> gs-5734,1,2,1,4,2,4,3,3,4,1
orthocoronavirinae infectious disease <> heparin,0,1,1,3,1,1,0,0,0,1
orthocoronavirinae infectious disease <> histamine antagonists,0,0,0,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> hydroxychloroquine,1,2,0,5,4,5,1,1,4,1
orthocoronavirinae infectious disease <> hydroxychloroquine sulfate,1,0,0,4,1,1,0,0,1,1
orthocoronavirinae infectious disease <> hydroxymethylglutaryl coa reductase inhibitors,0,0,1,1,2,2,0,0,2,1
orthocoronavirinae infectious disease <> icatibant,1,1,4,1,1,1,1,1,1,1
orthocoronavirinae infectious disease <> imatinib,0,0,0,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> insulin,0,0,0,0,1,1,0,0,1,1
orthocoronavirinae infectious disease <> interferon,0,0,0,1,1,1,0,0,0,1
orthocoronavirinae infectious disease <> interferon alfa,1,2,2,3,3,3,1,1,3,1
orthocoronavirinae infectious disease <> interferon beta-1b,0,1,0,4,1,1,1,1,1,1
orthocoronavirinae infectious disease <> interferon type i,1,4,3,3,3,4,2,1,3,1
orthocoronavirinae infectious disease <> interleukin-1,1,1,0,3,1,1,0,0,1,1
orthocoronavirinae infectious disease <> ivermectin,1,1,1,1,2,2,0,1,2,1
orthocoronavirinae infectious disease <> lactoferrin,0,1,1,3,1,1,0,0,0,1
orthocoronavirinae infectious disease <> lopinavir,1,2,1,5,4,5,2,2,4,1
orthocoronavirinae infectious disease <> losartan,0,1,1,1,1,1,0,0,1,1
"orthocoronavirinae infectious disease <> maleate, chlorpheniramine",0,0,0,0,1,1,0,0,0,1
orthocoronavirinae infectious disease <> melatonin,0,1,1,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> meplazumab,0,1,1,3,1,1,0,0,1,1
orthocoronavirinae infectious disease <> metformin,0,0,0,1,1,2,0,0,1,1
orthocoronavirinae infectious disease <> methylprednisolone,1,0,1,2,1,1,1,0,1,1
orthocoronavirinae infectious disease <> mk-4482,1,0,1,2,2,3,0,0,2,1
"orthocoronavirinae infectious disease <> mofetil, mycophenolate",0,1,0,4,1,1,1,1,1,1
orthocoronavirinae infectious disease <> molnupiravir,1,2,2,2,6,9,3,2,6,1
orthocoronavirinae infectious disease <> monoclonal antibody,1,2,3,3,1,3,1,1,2,1
orthocoronavirinae infectious disease <> monomethyl fumarate,0,1,0,4,1,1,1,1,1,1
orthocoronavirinae infectious disease <> montelukast,0,0,0,2,1,1,0,0,1,1
orthocoronavirinae infectious disease <> mycophenolic acid,1,1,1,3,1,1,0,0,1,1
orthocoronavirinae infectious disease <> niclosamide,0,0,0,3,2,2,0,0,1,1
orthocoronavirinae infectious disease <> nirmatrelvir,1,2,1,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> nitazoxanide,0,0,0,2,1,1,0,0,0,1
"orthocoronavirinae infectious disease <> oxide, nitric",0,1,2,3,1,1,1,1,1,1
orthocoronavirinae infectious disease <> pf-07321332,1,3,3,3,2,2,1,0,2,1
orthocoronavirinae infectious disease <> quercetin,0,0,0,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> remdesivir,1,2,1,5,4,8,4,4,5,1
orthocoronavirinae infectious disease <> ritonavir,1,1,1,4,2,2,1,1,2,1
orthocoronavirinae infectious disease <> selinexor,1,1,0,2,1,2,1,0,1,1
orthocoronavirinae infectious disease <> tenofovir,0,0,0,2,1,1,0,0,0,1
orthocoronavirinae infectious disease <> tocilizumab,0,1,2,2,2,2,1,1,1,1
orthocoronavirinae infectious disease <> tretinoin,0,1,0,2,1,1,0,0,1,1
orthocoronavirinae infectious disease <> valproate,1,1,2,3,3,3,1,0,1,1
orthocoronavirinae infectious disease <> vitamin c,0,1,1,1,1,1,0,0,1,1
orthocoronavirinae infectious disease <> zinc,0,1,1,1,1,1,0,0,1,1
"osteoarthritis <> 2 inhibitor, cyclooxygenase",0,2,3,3,7,9,2,2,3,1
"osteoarthritis <> acetonide, triamcinolone",0,1,0,2,2,2,0,1,0,1
osteoarthritis <> acetylcysteine,1,2,5,3,6,12,3,2,6,1
"osteoarthritis <> acid, hyaluronic",1,3,3,4,7,14,4,5,3,1
osteoarthritis <> adrenal cortex hormone,0,1,0,2,1,2,0,2,0,1
osteoarthritis <> aldosterone,0,0,0,0,1,1,0,0,0,1
osteoarthritis <> amniotic suspension allograft,0,1,2,3,1,2,0,1,2,1
osteoarthritis <> anti-inflammatory,0,1,2,1,1,1,1,1,1,1
osteoarthritis <> aspirin,0,1,2,2,3,3,0,1,0,1
osteoarthritis <> atorvastatin,0,1,1,2,1,1,0,1,1,1
osteoarthritis <> betamethasone,0,0,0,2,2,2,0,0,0,1
osteoarthritis <> calcitonin,0,1,2,2,1,1,0,1,1,1
"osteoarthritis <> calcitonin, salmon",0,1,2,2,1,1,0,1,1,1
osteoarthritis <> capsaicin,0,1,1,3,2,2,0,0,2,1
osteoarthritis <> clonidine,0,2,3,3,2,3,1,2,2,1
osteoarthritis <> cortisone,0,0,0,0,1,1,0,0,0,1
osteoarthritis <> curcumin,0,0,0,1,1,1,0,0,0,1
osteoarthritis <> cyclooxygenase 2,0,1,0,1,1,1,1,0,0,1
osteoarthritis <> dexamethasone,0,1,2,2,4,5,0,1,0,1
osteoarthritis <> diacetylrhein,1,3,1,4,5,6,1,0,2,1
osteoarthritis <> diclofenac,0,2,2,2,2,3,0,1,0,1
osteoarthritis <> doxycycline,0,1,0,0,1,1,0,0,0,1
osteoarthritis <> eupatilin,0,1,2,2,2,2,2,1,1,1
osteoarthritis <> gabapentin,1,2,5,4,4,7,3,3,6,1
osteoarthritis <> glucocorticoids,1,3,4,3,4,7,1,1,2,1
osteoarthritis <> glucosamine,0,4,2,2,5,6,1,0,3,1
osteoarthritis <> glucosamine hydrochloride,1,5,5,2,5,7,2,1,4,1
osteoarthritis <> glucose,0,1,0,2,2,2,0,0,0,1
osteoarthritis <> hyaluronate,1,3,4,4,8,16,5,5,3,1
"osteoarthritis <> hyaluronate, sodium",1,2,2,2,3,3,2,1,1,1
osteoarthritis <> hydrocortisone,0,0,0,0,1,1,0,0,0,1
osteoarthritis <> ketamine,0,1,1,2,1,1,0,1,1,1
osteoarthritis <> ketorolac,0,1,1,4,1,1,1,1,1,1
osteoarthritis <> lorecivivint,0,1,0,1,1,1,0,0,0,1
osteoarthritis <> methotrexate,0,1,1,1,1,1,1,0,1,1
osteoarthritis <> methylprednisolone,0,1,0,2,2,2,0,1,0,1
osteoarthritis <> morphine,0,2,2,3,2,2,0,0,2,1
osteoarthritis <> naloxone,1,3,3,3,2,2,1,0,2,1
osteoarthritis <> nimesulide,0,1,1,1,1,2,1,0,1,1
osteoarthritis <> nonsteroidal anti-inflammatory,1,1,1,0,1,1,0,0,0,1
osteoarthritis <> nonsteroidal anti-inflammatory drug,1,1,1,2,2,2,1,1,1,1
osteoarthritis <> nonsteroidal anti-inflammatory drugs,0,1,1,2,1,2,0,1,0,1
osteoarthritis <> nsaid,0,0,0,0,2,2,0,0,0,1
osteoarthritis <> nsaids,0,0,0,0,2,2,0,0,0,1
osteoarthritis <> omeprazole,0,1,0,2,1,1,1,1,1,1
osteoarthritis <> parecoxib,0,1,2,2,1,1,1,1,1,1
osteoarthritis <> prednisolone,0,0,0,0,1,2,0,0,0,1
osteoarthritis <> prednisone,1,2,2,3,2,3,0,1,1,1
osteoarthritis <> prostaglandin-endoperoxide synthase,0,1,0,2,1,2,2,0,1,1
osteoarthritis <> ropivacaine hydrochloride,1,1,1,2,1,1,0,0,1,1
osteoarthritis <> sm04690,0,1,0,1,1,1,0,0,0,1
osteoarthritis <> sodium diclofenac,0,1,1,1,1,1,0,0,0,1
osteoarthritis <> steroid,1,2,2,3,2,2,0,1,1,1
"osteoarthritis <> sulfate, glucosamine",0,0,0,1,1,1,0,0,0,1
"osteoarthritis <> sulfates, chondroitin",0,3,2,2,1,4,1,1,1,1
osteoarthritis <> tantalum,0,1,0,3,1,1,0,0,1,1
osteoarthritis <> testosterone,0,0,0,2,2,2,0,0,0,1
osteoarthritis <> thrombin,0,2,0,1,1,1,0,0,0,1
osteoarthritis <> transforming growth factor beta 1,0,1,1,1,2,2,0,1,1,1
osteoarthritis <> triamcinolone,0,1,0,2,2,2,0,1,0,1
osteoarthritis <> triamcinolone hexacetonide,0,1,0,2,2,2,0,1,0,1
osteoarthritis <> zoledronic acid,0,1,1,2,1,2,1,0,2,1
osteoarthritis susceptibility <> amniotic suspension allograft,0,1,1,2,1,1,0,0,1,1
osteoarthritis susceptibility <> calcitonin,1,0,0,1,1,1,0,0,0,1
"osteoarthritis susceptibility <> calcitonin, salmon",1,0,0,1,1,1,0,0,0,1
osteoarthritis susceptibility <> cannabinoid,1,2,1,3,3,3,2,2,3,1
osteoarthritis susceptibility <> curcumin,0,0,0,2,1,1,0,0,0,1
osteoarthritis susceptibility <> dexamethasone,0,1,1,1,1,1,0,1,1,1
osteoarthritis susceptibility <> gabapentin,0,1,1,2,1,1,0,0,0,1
osteoarthritis susceptibility <> glucosamine,0,0,0,1,1,1,0,0,0,1
osteoarthritis susceptibility <> glucosamine hydrochloride,0,1,1,2,1,1,1,0,1,1
osteoarthritis susceptibility <> lorecivivint,0,1,0,1,1,1,0,0,0,1
osteoarthritis susceptibility <> metformin,1,2,5,3,2,3,2,3,3,1
osteoarthritis susceptibility <> nonsteroidal anti-inflammatory drug,0,0,0,0,1,1,0,0,0,1
osteoarthritis susceptibility <> pregabalin,0,1,1,2,1,1,0,0,0,1
osteoarthritis susceptibility <> prostaglandin-endoperoxide synthase,0,0,0,1,1,1,1,0,0,1
osteoarthritis susceptibility <> resveratrol,1,2,2,2,2,3,1,2,3,1
osteoarthritis susceptibility <> sm04690,0,1,0,1,1,1,0,0,0,1
"osteoarthritis, hip <> steroid",1,0,0,1,1,1,1,1,0,1
"osteoarthritis, knee <> acetonide, triamcinolone",0,1,1,1,1,1,1,1,1,1
"osteoarthritis, knee <> dexamethasone",1,1,3,3,2,2,0,0,2,1
"osteoarthritis, knee <> lorecivivint",0,1,0,1,1,1,0,0,0,1
"osteoarthritis, knee <> steroid",0,1,1,2,1,1,0,0,1,1
"osteoarthritis, knee <> tantalum",0,1,1,2,1,1,0,0,1,1
"osteoarthritis, knee <> triamcinolone",0,0,0,2,1,1,0,1,0,1
osteochondritis dissecans <> magnesium,0,1,1,1,1,2,1,1,2,1
osteogenesis imperfecta <> alendronate,1,1,2,2,2,5,3,2,2,1
osteogenesis imperfecta <> pamidronate,1,2,2,3,2,2,1,1,1,1
osteogenesis imperfecta <> pituitary growth hormone,1,1,1,0,1,1,0,0,0,1
osteogenesis imperfecta <> risedronate,1,1,0,4,1,1,0,0,1,1
osteogenesis imperfecta <> zoledronic acid,1,2,2,1,2,2,0,1,2,1
osteomalacia <> vitamin d,0,0,0,1,1,1,0,0,0,1
osteomyelitis <> antibiotic,0,1,1,2,2,2,0,0,1,1
osteomyelitis <> cefazolin,0,1,0,3,2,2,1,1,0,1
osteomyelitis <> ceftriaxone,0,0,0,1,1,1,0,0,0,1
osteomyelitis <> clindamycin,0,2,2,2,1,1,0,1,1,1
osteomyelitis <> dalbavancin,0,1,1,0,1,1,0,1,1,1
osteomyelitis <> daptomycin,1,1,1,4,5,5,1,1,3,1
osteomyelitis <> rifampin,1,3,3,3,3,7,0,2,6,1
osteomyelitis <> teicoplanin,1,2,3,4,4,6,2,5,5,1
osteomyelitis <> tigecycline,0,1,1,0,1,1,0,0,1,1
osteomyelitis <> vancomycin,0,0,0,0,1,1,0,0,1,1
osteonecrosis <> diphosphonate,1,3,4,4,5,8,1,2,7,1
osteopetrosis <> busulfan,1,1,4,2,1,1,0,0,1,1
osteopetrosis <> calcitriol,1,1,1,1,1,1,0,0,0,1
osteopetrosis <> interferon gamma,1,1,1,1,1,1,0,1,1,1
"osteoporosis <> 4,4'-di(methacryloylamino)azobenzene",1,2,1,3,2,3,1,0,3,1
osteoporosis <> adrenal cortex hormone,1,1,2,4,2,2,0,1,2,1
osteoporosis <> alendronate,1,1,1,1,1,1,0,1,0,1
osteoporosis <> alendronic acid,1,1,1,2,1,2,1,1,1,1
osteoporosis <> alfacalcidol,1,2,6,3,1,7,0,2,4,1
osteoporosis <> anti antibodies,1,3,2,1,2,2,1,1,1,1
osteoporosis <> anti-res,1,1,1,3,2,2,1,2,2,1
osteoporosis <> atorvastatin,0,1,1,0,1,1,0,0,1,1
osteoporosis <> bevacizumab,0,1,1,2,1,1,0,1,1,1
osteoporosis <> calcifediol,1,2,4,3,3,3,1,1,3,1
osteoporosis <> calcitonin,1,4,8,2,9,16,0,2,4,1
"osteoporosis <> calcitonin, salmon",1,2,4,2,4,6,0,1,2,1
osteoporosis <> calcitriol,1,3,7,3,4,10,1,2,2,1
osteoporosis <> calcium sulfate,1,0,1,1,1,1,0,1,1,1
"osteoporosis <> carbonate, calcium",1,2,3,2,4,4,0,2,3,1
osteoporosis <> cholecalciferol,0,1,2,1,1,1,0,1,1,1
osteoporosis <> clodronate,1,2,8,4,5,9,2,2,5,1
osteoporosis <> dehydroepiandrosterone sulfate,0,1,0,2,1,1,0,1,0,1
osteoporosis <> diphosphonate,1,4,3,4,6,14,0,2,5,1
osteoporosis <> durapatite,1,1,1,4,3,3,1,1,2,1
osteoporosis <> ed 71,1,1,3,1,1,2,0,0,1,1
osteoporosis <> eldecalcitol,1,3,8,5,3,16,1,6,10,1
osteoporosis <> estradiol,1,3,9,5,11,28,1,2,13,1
osteoporosis <> estrogen replacement therapy,1,1,1,2,1,1,1,0,0,1
osteoporosis <> estrogens,1,4,12,5,9,37,4,3,16,1
"osteoporosis <> estrogens, conjugated (usp)",1,1,1,2,2,2,1,0,2,1
osteoporosis <> etidronate,0,1,0,1,1,1,0,0,0,1
osteoporosis <> etidronic acid,0,1,5,3,1,1,1,0,1,1
"osteoporosis <> fatty acids, omega-3",1,1,1,1,1,1,0,0,1,1
osteoporosis <> fosamax,0,0,0,2,1,1,1,0,1,1
osteoporosis <> gcs,1,2,12,3,10,20,2,3,17,1
osteoporosis <> genistein,1,1,1,1,1,1,0,1,1,1
osteoporosis <> glucocorticoids,1,3,5,4,8,16,0,2,8,1
osteoporosis <> hesperidin,1,1,1,1,1,1,0,1,1,1
"osteoporosis <> hormone, parathyroid",1,4,5,3,5,19,0,3,10,1
"osteoporosis <> hormone-related protein, parathyroid",1,3,4,3,4,4,1,2,3,1
osteoporosis <> hydroxycholecalciferol,1,2,7,3,2,8,0,2,4,1
osteoporosis <> hydroxymethylglutaryl coa reductase inhibitors,1,4,6,3,6,9,0,2,4,1
osteoporosis <> ibandronate,1,2,1,3,3,3,0,1,1,1
osteoporosis <> immunoglobulins,1,1,1,0,1,1,0,1,1,1
osteoporosis <> keoxifene hydrochloride,1,1,1,2,1,1,0,0,0,1
osteoporosis <> lamivudine,0,1,1,2,1,1,0,0,1,1
osteoporosis <> levothyroxine,1,1,0,3,1,2,0,0,1,1
osteoporosis <> liraglutide,1,1,1,3,1,1,1,1,1,1
osteoporosis <> melatonin,1,2,6,5,3,13,3,11,11,1
osteoporosis <> menatetrenone,1,1,1,2,1,1,0,0,0,1
osteoporosis <> metformin,1,2,3,4,4,7,2,3,6,1
osteoporosis <> minodronate,1,2,6,4,1,5,2,2,4,1
osteoporosis <> n-bps,1,2,4,4,4,5,1,2,4,1
osteoporosis <> nitrogen-containing bisphosphonates,1,4,10,5,8,14,2,4,9,1
osteoporosis <> nitroglycerin,1,1,2,1,2,2,0,1,2,1
osteoporosis <> nps-r568,0,2,0,0,1,1,0,0,0,1
osteoporosis <> odanacatib,0,1,0,3,1,1,0,0,0,1
osteoporosis <> ono-5920/ym529,1,2,1,2,1,2,2,1,0,1
osteoporosis <> pamidronate,1,4,6,3,7,11,2,1,7,1
osteoporosis <> parathormone (human recombinant),0,1,1,1,1,1,0,0,1,1
osteoporosis <> pituitary growth hormone,1,3,8,4,4,8,0,2,5,1
osteoporosis <> polyphenols,1,1,1,1,1,1,0,0,1,1
osteoporosis <> pravastatin,1,3,5,3,2,2,0,0,1,1
osteoporosis <> progesterone,1,1,1,1,2,3,0,0,1,1
osteoporosis <> protease inhibitor protein,1,1,1,2,2,3,0,0,1,1
osteoporosis <> pth(1-34),1,3,2,3,1,7,0,2,6,1
osteoporosis <> raloxifene,1,1,1,2,1,1,0,0,0,1
osteoporosis <> reboxetine,0,1,1,1,1,1,0,0,1,1
